Time,Displacement,Force,Cycle count
(s),(mm),(N),
"0.0000","0.00000","-0.00126","0.0000"
"0.0200","0.02958","0.02781","0.0000"
"0.0400","0.12994","0.10091","0.0000"
"0.0600","0.25443","0.08972","0.0000"
"0.0800","0.37525","0.04274","0.0000"
"0.1000","0.48858","0.02985","0.0000"
"0.1200","0.59676","0.03081","0.0000"
"0.1400","0.70165","0.04489","0.0000"
"0.1600","0.80478","0.05062","0.0000"
"0.1800","0.90667","0.04582","0.0000"
"0.2000","1.00793","0.05717","0.0000"
"0.2200","1.10868","0.06965","0.0000"
"0.2400","1.20915","0.07180","0.0000"
"0.2600","1.30951","0.07586","0.0000"
"0.2800","1.40975","0.08263","0.0000"
"0.3000","1.50983","0.08987","0.0000"
"0.3200","1.60984","0.09417","0.0000"
"0.3400","1.70986","0.10024","0.0000"
"0.3600","1.80982","0.10780","0.0000"
"0.3800","1.90984","0.11400","0.0000"
"0.4000","2.00991","0.11676","0.0000"
"0.4200","2.10987","0.12385","0.0000"
"0.4400","2.20989","0.13058","0.0000"
"0.4600","2.30996","0.13361","0.0000"
"0.4800","2.40998","0.14249","0.0000"
"0.5000","2.50994","0.14740","0.0000"
"0.5200","2.60990","0.15438","0.0000"
"0.5400","2.70986","0.16219","0.0000"
"0.5600","2.80987","0.16847","0.0000"
"0.5800","2.90989","0.17515","0.0000"
"0.6000","3.00991","0.18206","0.0000"
"0.6200","3.10998","0.18683","0.0000"
"0.6400","3.20994","0.19329","0.0000"
"0.6600","3.30990","0.20035","0.0000"
"0.6800","3.41003","0.20633","0.0000"
"0.7000","3.50999","0.21231","0.0000"
"0.7200","3.60995","0.21819","0.0000"
"0.7400","3.70997","0.22505","0.0000"
"0.7600","3.80993","0.23087","0.0000"
"0.7800","3.90994","0.23794","0.0000"
"0.8000","4.00996","0.24159","0.0000"
"0.8200","4.10992","0.24606","0.0000"
"0.8400","4.20994","0.25273","0.0000"
"0.8600","4.30995","0.25959","0.0000"
"0.8800","4.40997","0.26416","0.0000"
"0.9000","4.50993","0.26949","0.0000"
"0.9200","4.60995","0.27455","0.0000"
"0.9400","4.70985","0.27848","0.0000"
"0.9600","4.80992","0.28351","0.0000"
"0.9800","4.90988","0.28952","0.0000"
"1.0000","5.00990","0.29684","0.0000"
"1.0200","5.10997","0.30442","0.0000"
"1.0400","5.20993","0.30906","0.0000"
"1.0600","5.30995","0.31238","0.0000"
"1.0800","5.40997","0.31715","0.0000"
"1.1000","5.50998","0.32326","0.0000"
"1.1200","5.61000","0.32863","0.0000"
"1.1400","5.70996","0.33376","0.0000"
"1.1600","5.80992","0.34099","0.0000"
"1.1800","5.90994","0.34586","0.0000"
"1.2000","6.00995","0.35069","0.0000"
"1.2200","6.10991","0.35569","0.0000"
"1.2400","6.20987","0.36098","0.0000"
"1.2600","6.30989","0.36498","0.0000"
"1.2800","6.40991","0.37297","0.0000"
"1.3000","6.50992","0.37814","0.0000"
"1.3200","6.60994","0.37473","0.0000"
"1.3400","6.70990","0.37488","0.0000"
"1.3600","6.80986","0.37385","0.0000"
"1.3800","6.90993","0.37550","0.0000"
"1.4000","7.00995","0.38203","0.0000"
"1.4200","7.10997","0.38879","0.0000"
"1.4400","7.20993","0.39382","0.0000"
"1.4600","7.30994","0.39277","0.0000"
"1.4800","7.40996","0.39768","0.0000"
"1.5000","7.50992","0.40212","0.0000"
"1.5200","7.60994","0.40460","0.0000"
"1.5400","7.70990","0.40647","0.0000"
"1.5600","7.80991","0.41221","0.0000"
"1.5800","7.90993","0.41552","0.0000"
"1.6000","8.00995","0.42110","0.0000"
"1.6200","8.10991","0.42552","0.0000"
"1.6400","8.20992","0.42839","0.0000"
"1.6600","8.30994","0.43012","0.0000"
"1.6800","8.40990","0.43145","0.0000"
"1.7000","8.50992","0.43534","0.0000"
"1.7200","8.60988","0.43984","0.0000"
"1.7400","8.70989","0.44263","0.0000"
"1.7600","8.80991","0.44595","0.0000"
"1.7800","8.90993","0.44888","0.0000"
"1.8000","9.00989","0.45114","0.0000"
"1.8200","9.10996","0.45622","0.0000"
"1.8400","9.20992","0.46094","0.0000"
"1.8600","9.30994","0.46288","0.0000"
"1.8800","9.40995","0.46814","0.0000"
"1.9000","9.50997","0.46985","0.0000"
"1.9200","9.60999","0.47279","0.0000"
"1.9400","9.70995","0.48023","0.0000"
"1.9600","9.80996","0.48218","0.0000"
"1.9800","9.90998","0.48389","0.0000"
"2.0000","10.01005","0.48439","0.0000"
"2.0200","10.10996","0.48718","0.0000"
"2.0400","10.20997","0.49047","0.0000"
"2.0600","10.30999","0.49410","0.0000"
"2.0800","10.41001","0.49700","0.0000"
"2.1000","10.50997","0.50053","0.0000"
"2.1200","10.60993","0.50406","0.0000"
"2.1400","10.70989","0.50645","0.0000"
"2.1600","10.80996","0.50838","0.0000"
"2.1800","10.90998","0.51149","0.0000"
"2.2000","11.00994","0.51538","0.0000"
"2.2200","11.11001","0.52030","0.0000"
"2.2400","11.20997","0.52406","0.0000"
"2.2600","11.30999","0.52369","0.0000"
"2.2800","11.41000","0.52527","0.0000"
"2.3000","11.50996","0.52583","0.0000"
"2.3200","11.60998","0.53017","0.0000"
"2.3400","11.71000","0.53418","0.0000"
"2.3600","11.80996","0.53680","0.0000"
"2.3800","11.91003","0.54120","0.0000"
"2.4000","12.01005","0.54102","0.0000"
"2.4200","12.11006","0.54183","0.0000"
"2.4400","12.20996","0.54688","0.0000"
"2.4600","12.30993","0.54992","0.0000"
"2.4800","12.40989","0.55163","0.0000"
"2.5000","12.50990","0.55453","0.0000"
"2.5200","12.60992","0.55736","0.0000"
"2.5400","12.70982","0.55858","0.0000"
"2.5600","12.80989","0.56341","0.0000"
"2.5800","12.90991","0.56458","0.0000"
"2.6000","13.00998","0.56533","0.0000"
"2.6200","13.11000","0.56854","0.0000"
"2.6400","13.20996","0.57130","0.0000"
"2.6600","13.30998","0.57585","0.0000"
"2.6800","13.41000","0.57736","0.0000"
"2.7000","13.51001","0.57714","0.0000"
"2.7200","13.60991","0.58241","0.0000"
"2.7400","13.70988","0.58595","0.0000"
"2.7600","13.80989","0.58800","0.0000"
"2.7800","13.90991","0.59060","0.0000"
"2.8000","14.00998","0.59133","0.0000"
"2.8200","14.11000","0.59144","0.0000"
"2.8400","14.20996","0.59469","0.0000"
"2.8600","14.30998","0.59759","0.0000"
"2.8800","14.40993","0.59961","0.0000"
"2.9000","14.50990","0.60013","0.0000"
"2.9200","14.60991","0.60036","0.0000"
"2.9400","14.70987","0.60255","0.0000"
"2.9600","14.80989","0.60562","0.0000"
"2.9800","14.90991","0.61012","0.0000"
"3.0000","15.00992","0.61140","0.0000"
"3.0200","15.11000","0.61219","0.0000"
"3.0400","15.20996","0.61315","0.0000"
"3.0600","15.31003","0.61631","0.0000"
"3.0800","15.40993","0.61754","0.0000"
"3.1000","15.50995","0.61882","0.0000"
"3.1200","15.60997","0.62191","0.0000"
"3.1400","15.70993","0.62316","0.0000"
"3.1600","15.80994","0.62344","0.0000"
"3.1800","15.91001","0.62581","0.0000"
"3.2000","16.00998","0.62627","0.0000"
"3.2200","16.10999","0.62853","0.0000"
"3.2400","16.21001","0.63289","0.0000"
"3.2600","16.31002","0.63411","0.0000"
"3.2800","16.40999","0.63637","0.0000"
"3.3000","16.50994","0.63940","0.0000"
"3.3200","16.60991","0.63973","0.0000"
"3.3400","16.70992","0.64091","0.0000"
"3.3600","16.80988","0.64402","0.0000"
"3.3800","16.90996","0.64690","0.0000"
"3.4000","17.00997","0.64623","0.0000"
"3.4200","17.10999","0.64862","0.0000"
"3.4400","17.20995","0.65135","0.0000"
"3.4600","17.31002","0.65591","0.0000"
"3.4800","17.40998","0.65883","0.0000"
"3.5000","17.50994","0.65685","0.0000"
"3.5200","17.60990","0.65800","0.0000"
"3.5400","17.70992","0.66117","0.0000"
"3.5600","17.80993","0.66388","0.0000"
"3.5800","17.90995","0.66632","0.0000"
"3.6000","18.00997","0.66742","0.0000"
"3.6200","18.10993","0.66914","0.0000"
"3.6400","18.20995","0.67066","0.0000"
"3.6600","18.30991","0.67111","0.0000"
"3.6800","18.40992","0.67132","0.0000"
"3.7000","18.50988","0.67386","0.0000"
"3.7200","18.60984","0.67532","0.0000"
"3.7400","18.70986","0.67954","0.0000"
"3.7600","18.80988","0.67996","0.0000"
"3.7800","18.90989","0.68314","0.0000"
"3.8000","19.00991","0.68592","0.0000"
"3.8200","19.10992","0.68686","0.0000"
"3.8400","19.20994","0.68883","0.0000"
"3.8600","19.30996","0.69142","0.0000"
"3.8800","19.40998","0.69327","0.0000"
"3.9000","19.50999","0.69687","0.0000"
"3.9200","19.60995","0.69888","0.0000"
"3.9400","19.70991","0.70071","0.0000"
"3.9600","19.80993","0.70247","0.0000"
"3.9800","19.90995","0.70404","0.0000"
"4.0000","20.00996","0.70440","0.0000"
"4.0200","20.10998","0.70605","0.0000"
"4.0400","20.20994","0.70821","0.0000"
"4.0600","20.30996","0.70844","0.0000"
"4.0800","20.40997","0.70969","0.0000"
"4.1000","20.50999","0.71261","0.0000"
"4.1200","20.61000","0.71332","0.0000"
"4.1400","20.70996","0.71520","0.0000"
"4.1600","20.80993","0.71792","0.0000"
"4.1800","20.91000","0.71825","0.0000"
"4.2000","21.01002","0.71928","0.0000"
"4.2200","21.11003","0.72055","0.0000"
"4.2400","21.20999","0.72272","0.0000"
"4.2600","21.31001","0.72570","0.0000"
"4.2800","21.40997","0.72730","0.0000"
"4.3000","21.50999","0.72622","0.0000"
"4.3200","21.61000","0.72975","0.0000"
"4.3400","21.70996","0.73191","0.0000"
"4.3600","21.80992","0.73227","0.0000"
"4.3800","21.90999","0.73371","0.0000"
"4.4000","22.01001","0.73499","0.0000"
"4.4200","22.11003","0.73646","0.0000"
"4.4400","22.20993","0.73807","0.0000"
"4.4600","22.30995","0.73851","0.0000"
"4.4800","22.40991","0.74010","0.0000"
"4.5000","22.50993","0.74401","0.0000"
"4.5200","22.60994","0.74545","0.0000"
"4.5400","22.70996","0.74807","0.0000"
"4.5600","22.80997","0.75196","0.0000"
"4.5800","22.90999","0.75184","0.0000"
"4.6000","23.00995","0.75124","0.0000"
"4.6200","23.10991","0.75345","0.0000"
"4.6400","23.20987","0.75678","0.0000"
"4.6600","23.30994","0.75861","0.0000"
"4.6800","23.40990","0.75901","0.0000"
"4.7000","23.50992","0.76010","0.0000"
"4.7200","23.60994","0.76131","0.0000"
"4.7400","23.70996","0.76283","0.0000"
"4.7600","23.80997","0.76709","0.0000"
"4.7800","23.90993","0.76757","0.0000"
"4.8000","24.00995","0.76877","0.0000"
"4.8200","24.10996","0.77025","0.0000"
"4.8400","24.20993","0.77209","0.0000"
"4.8600","24.30989","0.77114","0.0000"
"4.8800","24.40990","0.77307","0.0000"
"4.9000","24.50992","0.77636","0.0000"
"4.9200","24.60994","0.77797","0.0000"
"4.9400","24.70990","0.77969","0.0000"
"4.9600","24.80991","0.77806","0.0000"
"4.9800","24.90993","0.77689","0.0000"
"5.0000","25.00994","0.77907","0.0000"
"5.0200","25.10991","0.78153","0.0000"
"5.0400","25.20992","0.78326","0.0000"
"5.0600","25.31000","0.78578","0.0000"
"5.0800","25.40995","0.78883","0.0000"
"5.1000","25.50997","0.79005","0.0000"
"5.1200","25.60999","0.79211","0.0000"
"5.1400","25.70995","0.79347","0.0000"
"5.1600","25.80997","0.79421","0.0000"
"5.1800","25.90998","0.79678","0.0000"
"5.2000","26.00994","0.79819","0.0000"
"5.2200","26.10996","0.79939","0.0000"
"5.2400","26.20998","0.80132","0.0000"
"5.2600","26.30993","0.80331","0.0000"
"5.2800","26.40995","0.80522","0.0000"
"5.3000","26.50991","0.80605","0.0000"
"5.3200","26.60987","0.80695","0.0000"
"5.3400","26.70989","0.80753","0.0000"
"5.3600","26.80996","0.80997","0.0000"
"5.3800","26.90998","0.81294","0.0000"
"5.4000","27.00999","0.81463","0.0000"
"5.4200","27.10995","0.81716","0.0000"
"5.4400","27.20997","0.81723","0.0000"
"5.4600","27.30999","0.81827","0.0000"
"5.4800","27.40995","0.81906","0.0000"
"5.5000","27.50997","0.82052","0.0000"
"5.5200","27.60992","0.82379","0.0000"
"5.5400","27.70994","0.82575","0.0000"
"5.5600","27.80996","0.82581","0.0000"
"5.5800","27.91003","0.82640","0.0000"
"5.6000","28.00999","0.82771","0.0000"
"5.6200","28.10990","0.82744","0.0000"
"5.6400","28.20991","0.82901","0.0000"
"5.6600","28.30993","0.83187","0.0000"
"5.6800","28.40995","0.83375","0.0000"
"5.7000","28.50990","0.83525","0.0000"
"5.7200","28.60987","0.83519","0.0000"
"5.7400","28.70988","0.83769","0.0000"
"5.7600","28.80990","0.84030","0.0000"
"5.7800","28.90997","0.84050","0.0000"
"5.8000","29.00999","0.84316","0.0000"
"5.8200","29.10995","0.84417","0.0000"
"5.8400","29.20996","0.84503","0.0000"
"5.8600","29.30998","0.84598","0.0000"
"5.8800","29.41000","0.84789","0.0000"
"5.9000","29.50996","0.84760","0.0000"
"5.9200","29.60992","0.84870","0.0000"
"5.9400","29.70993","0.85101","0.0000"
"5.9600","29.80995","0.85151","0.0000"
"5.9800","29.91002","0.85458","0.0000"
"5.9980","30.00001","0.85606","0.5000"
"6.0000","30.01004","0.85616","0.5000"
"6.0020","30.01990","0.85633","0.5000"
"6.0220","30.05384","0.79059","0.5000"
"6.0420","29.95825","0.66749","0.5000"
"6.0620","29.80989","0.69902","0.5000"
"6.0820","29.66590","0.80313","0.5000"
"6.1020","29.53688","0.85178","0.5000"
"6.1220","29.41918","0.86390","0.5000"
"6.1420","29.30817","0.84767","0.5000"
"6.1620","29.20135","0.83444","0.5000"
"6.1820","29.09714","0.83053","0.5000"
"6.2020","28.99440","0.81673","0.5000"
"6.2220","28.89280","0.81615","0.5000"
"6.2420","28.79177","0.81431","0.5000"
"6.2620","28.69112","0.80747","0.5000"
"6.2820","28.59065","0.81014","0.5000"
"6.3020","28.49041","0.80875","0.5000"
"6.3220","28.39017","0.80215","0.5000"
"6.3420","28.29010","0.80332","0.5000"
"6.3620","28.18996","0.79664","0.5000"
"6.3820","28.08995","0.79138","0.5000"
"6.4020","27.98993","0.79549","0.5000"
"6.4220","27.88992","0.78868","0.5000"
"6.4420","27.78996","0.78926","0.5000"
"6.4620","27.68999","0.78711","0.5000"
"6.4820","27.58998","0.78088","0.5000"
"6.5020","27.48996","0.78358","0.5000"
"6.5220","27.39000","0.77805","0.5000"
"6.5420","27.28993","0.77485","0.5000"
"6.5620","27.18991","0.77865","0.5000"
"6.5820","27.08995","0.77251","0.5000"
"6.6020","26.98993","0.76937","0.5000"
"6.6220","26.88992","0.76917","0.5000"
"6.6420","26.78996","0.76217","0.5000"
"6.6620","26.69000","0.76100","0.5000"
"6.6820","26.58993","0.75934","0.5000"
"6.7020","26.48991","0.75701","0.5000"
"6.7220","26.38995","0.75702","0.5000"
"6.7420","26.28993","0.75423","0.5000"
"6.7620","26.18986","0.74992","0.5000"
"6.7820","26.08990","0.75057","0.5000"
"6.8020","25.98988","0.74681","0.5000"
"6.8220","25.88986","0.74451","0.5000"
"6.8420","25.78991","0.74473","0.5000"
"6.8620","25.68995","0.74022","0.5000"
"6.8820","25.58993","0.73788","0.5000"
"6.9020","25.48997","0.73615","0.5000"
"6.9220","25.39001","0.73308","0.5000"
"6.9420","25.28993","0.73267","0.5000"
"6.9620","25.18992","0.73047","0.5000"
"6.9820","25.08996","0.72794","0.5000"
"7.0020","24.98988","0.72462","0.5000"
"7.0220","24.88992","0.72217","0.5000"
"7.0420","24.78991","0.71949","0.5000"
"7.0620","24.68995","0.71626","0.5000"
"7.0820","24.58993","0.71582","0.5000"
"7.1020","24.48997","0.71453","0.5000"
"7.1220","24.38996","0.71450","0.5000"
"7.1420","24.28994","0.71125","0.5000"
"7.1620","24.18992","0.70702","0.5000"
"7.1820","24.08991","0.70735","0.5000"
"7.2020","23.98995","0.70497","0.5000"
"7.2220","23.88993","0.70136","0.5000"
"7.2420","23.78991","0.70069","0.5000"
"7.2620","23.68989","0.69873","0.5000"
"7.2820","23.58994","0.69392","0.5000"
"7.3020","23.48992","0.69255","0.5000"
"7.3220","23.38990","0.69158","0.5000"
"7.3420","23.28988","0.68896","0.5000"
"7.3620","23.18987","0.68862","0.5000"
"7.3820","23.08991","0.68639","0.5000"
"7.4020","22.98989","0.68218","0.5000"
"7.4220","22.88999","0.67938","0.5000"
"7.4420","22.78997","0.67521","0.5000"
"7.4620","22.69001","0.67206","0.5000"
"7.4820","22.58994","0.67115","0.5000"
"7.5020","22.48992","0.66844","0.5000"
"7.5220","22.38996","0.66518","0.5000"
"7.5420","22.29000","0.66273","0.5000"
"7.5620","22.18993","0.65811","0.5000"
"7.5820","22.08991","0.65710","0.5000"
"7.6020","21.98995","0.65797","0.5000"
"7.6220","21.88994","0.65283","0.5000"
"7.6420","21.78992","0.65219","0.5000"
"7.6620","21.68996","0.65068","0.5000"
"7.6820","21.58988","0.64696","0.5000"
"7.7020","21.48987","0.64699","0.5000"
"7.7220","21.38991","0.64594","0.5000"
"7.7420","21.28995","0.64287","0.5000"
"7.7620","21.18999","0.64136","0.5000"
"7.7820","21.08997","0.63698","0.5000"
"7.8020","20.98995","0.63358","0.5000"
"7.8220","20.89000","0.63464","0.5000"
"7.8420","20.78998","0.63298","0.5000"
"7.8620","20.68996","0.63223","0.5000"
"7.8820","20.58994","0.63370","0.5000"
"7.9020","20.48987","0.63003","0.5000"
"7.9220","20.38997","0.62723","0.5000"
"7.9420","20.28995","0.62252","0.5000"
"7.9620","20.18999","0.61645","0.5000"
"7.9820","20.08997","0.61393","0.5000"
"8.0020","19.98996","0.61132","0.5000"
"8.0220","19.89000","0.60967","0.5000"
"8.0420","19.78992","0.60523","0.5000"
"8.0620","19.68991","0.59837","0.5000"
"8.0820","19.58989","0.58577","0.5000"
"8.1020","19.48988","0.57587","0.5000"
"8.1220","19.38986","0.56700","0.5000"
"8.1420","19.28984","0.56117","0.5000"
"8.1620","19.18994","0.55871","0.5000"
"8.1820","19.08992","0.55879","0.5000"
"8.2020","18.98996","0.56536","0.5000"
"8.2220","18.89000","0.57173","0.5000"
"8.2420","18.78999","0.57375","0.5000"
"8.2620","18.68991","0.57568","0.5000"
"8.2820","18.58995","0.57729","0.5000"
"8.3020","18.48993","0.57707","0.5000"
"8.3220","18.38986","0.57543","0.5000"
"8.3420","18.28990","0.57456","0.5000"
"8.3620","18.18988","0.57039","0.5000"
"8.3820","18.08993","0.56813","0.5000"
"8.4020","17.98997","0.56646","0.5000"
"8.4220","17.88995","0.56356","0.5000"
"8.4420","17.78993","0.56134","0.5000"
"8.4620","17.68991","0.55570","0.5000"
"8.4820","17.58990","0.55500","0.5000"
"8.5020","17.48988","0.55531","0.5000"
"8.5220","17.38992","0.55181","0.5000"
"8.5420","17.28985","0.55060","0.5000"
"8.5620","17.18995","0.54877","0.5000"
"8.5820","17.08998","0.54444","0.5000"
"8.6020","16.99002","0.54206","0.5000"
"8.6220","16.89007","0.54024","0.5000"
"8.6420","16.78999","0.53704","0.5000"
"8.6620","16.68998","0.53484","0.5000"
"8.6820","16.58990","0.53525","0.5000"
"8.7020","16.48989","0.53312","0.5000"
"8.7220","16.38993","0.52951","0.5000"
"8.7420","16.28991","0.52529","0.5000"
"8.7620","16.18984","0.52095","0.5000"
"8.7820","16.08988","0.51850","0.5000"
"8.8020","15.98997","0.51693","0.5000"
"8.8220","15.88996","0.51480","0.5000"
"8.8420","15.78994","0.51337","0.5000"
"8.8620","15.68998","0.51084","0.5000"
"8.8820","15.58991","0.50844","0.5000"
"8.9020","15.48989","0.50602","0.5000"
"8.9220","15.38993","0.50483","0.5000"
"8.9420","15.28991","0.49943","0.5000"
"8.9620","15.18990","0.49643","0.5000"
"8.9820","15.08994","0.49275","0.5000"
"9.0020","14.99003","0.49267","0.5000"
"9.0220","14.89007","0.49123","0.5000"
"9.0420","14.79000","0.48665","0.5000"
"9.0620","14.69004","0.48238","0.5000"
"9.0820","14.58997","0.48185","0.5000"
"9.1020","14.48995","0.47489","0.5000"
"9.1220","14.38993","0.47117","0.5000"
"9.1420","14.28986","0.46928","0.5000"
"9.1620","14.18990","0.46789","0.5000"
"9.1820","14.08988","0.46881","0.5000"
"9.2020","13.98987","0.46620","0.5000"
"9.2220","13.88990","0.46215","0.5000"
"9.2420","13.78995","0.46052","0.5000"
"9.2620","13.68993","0.45845","0.5000"
"9.2820","13.58991","0.45636","0.5000"
"9.3020","13.48990","0.45384","0.5000"
"9.3220","13.38994","0.44810","0.5000"
"9.3420","13.28986","0.44325","0.5000"
"9.3620","13.18990","0.44181","0.5000"
"9.3820","13.08989","0.43900","0.5000"
"9.4020","12.98993","0.43681","0.5000"
"9.4220","12.88997","0.43397","0.5000"
"9.4420","12.79001","0.42929","0.5000"
"9.4620","12.68999","0.42541","0.5000"
"9.4820","12.58997","0.42159","0.5000"
"9.5020","12.48996","0.41819","0.5000"
"9.5220","12.38994","0.41521","0.5000"
"9.5420","12.28992","0.41347","0.5000"
"9.5620","12.18996","0.41258","0.5000"
"9.5820","12.08989","0.40941","0.5000"
"9.6020","11.98993","0.40339","0.5000"
"9.6220","11.88997","0.40015","0.5000"
"9.6420","11.78995","0.39749","0.5000"
"9.6620","11.68999","0.39249","0.5000"
"9.6820","11.58998","0.39093","0.5000"
"9.7020","11.48996","0.39135","0.5000"
"9.7220","11.38994","0.38506","0.5000"
"9.7420","11.28993","0.38311","0.5000"
"9.7620","11.18991","0.38105","0.5000"
"9.7820","11.08995","0.37658","0.5000"
"9.8020","10.98993","0.37490","0.5000"
"9.8220","10.88992","0.37092","0.5000"
"9.8420","10.78996","0.36699","0.5000"
"9.8620","10.69000","0.36315","0.5000"
"9.8820","10.58998","0.36007","0.5000"
"9.9020","10.48996","0.35748","0.5000"
"9.9220","10.38995","0.35492","0.5000"
"9.9420","10.28993","0.35232","0.5000"
"9.9620","10.18991","0.34817","0.5000"
"9.9820","10.08989","0.34640","0.5000"
"10.0020","9.98988","0.33999","0.5000"
"10.0220","9.88992","0.33734","0.5000"
"10.0420","9.78990","0.33480","0.5000"
"10.0620","9.68994","0.32898","0.5000"
"10.0820","9.58993","0.32516","0.5000"
"10.1020","9.48997","0.32035","0.5000"
"10.1220","9.38995","0.31593","0.5000"
"10.1420","9.28993","0.31515","0.5000"
"10.1620","9.18997","0.31152","0.5000"
"10.1820","9.08996","0.30765","0.5000"
"10.2020","8.98994","0.30743","0.5000"
"10.2220","8.88992","0.30254","0.5000"
"10.2420","8.78996","0.29696","0.5000"
"10.2620","8.68995","0.29281","0.5000"
"10.2820","8.58993","0.28703","0.5000"
"10.3020","8.48991","0.28173","0.5000"
"10.3220","8.38995","0.27985","0.5000"
"10.3420","8.28994","0.27270","0.5000"
"10.3620","8.18992","0.26666","0.5000"
"10.3820","8.08990","0.26594","0.5000"
"10.4020","7.98989","0.26098","0.5000"
"10.4220","7.88993","0.25769","0.5000"
"10.4420","7.78985","0.25371","0.5000"
"10.4620","7.68989","0.24891","0.5000"
"10.4820","7.58993","0.24733","0.5000"
"10.5020","7.48997","0.24256","0.5000"
"10.5220","7.39001","0.23738","0.5000"
"10.5420","7.29000","0.23466","0.5000"
"10.5620","7.18998","0.22918","0.5000"
"10.5820","7.08996","0.22513","0.5000"
"10.6020","6.99000","0.22437","0.5000"
"10.6220","6.88999","0.21835","0.5000"
"10.6420","6.78997","0.21322","0.5000"
"10.6620","6.68995","0.20897","0.5000"
"10.6820","6.58994","0.20133","0.5000"
"10.7020","6.48998","0.19723","0.5000"
"10.7220","6.39002","0.19434","0.5000"
"10.7420","6.29000","0.18956","0.5000"
"10.7620","6.18993","0.18795","0.5000"
"10.7820","6.08991","0.18506","0.5000"
"10.8020","5.98989","0.17663","0.5000"
"10.8220","5.88993","0.17365","0.5000"
"10.8420","5.78992","0.16773","0.5000"
"10.8620","5.68990","0.16198","0.5000"
"10.8820","5.58988","0.16038","0.5000"
"10.9020","5.48992","0.15346","0.5000"
"10.9220","5.38996","0.14673","0.5000"
"10.9420","5.28995","0.14323","0.5000"
"10.9620","5.18999","0.13831","0.5000"
"10.9820","5.08991","0.13211","0.5000"
"11.0020","4.99001","0.12756","0.5000"
"11.0220","4.88999","0.12016","0.5000"
"11.0420","4.78992","0.11586","0.5000"
"11.0620","4.68996","0.11337","0.5000"
"11.0820","4.58989","0.10646","0.5000"
"11.1020","4.48993","0.10293","0.5000"
"11.1220","4.39002","0.09793","0.5000"
"11.1420","4.28995","0.09157","0.5000"
"11.1620","4.18999","0.08914","0.5000"
"11.1820","4.08997","0.08334","0.5000"
"11.2020","3.98996","0.07793","0.5000"
"11.2220","3.88994","0.07397","0.5000"
"11.2420","3.78998","0.06638","0.5000"
"11.2620","3.68991","0.05779","0.5000"
"11.2820","3.58989","0.05390","0.5000"
"11.3020","3.48987","0.04690","0.5000"
"11.3220","3.38991","0.04165","0.5000"
"11.3420","3.28990","0.03780","0.5000"
"11.3620","3.18994","0.03013","0.5000"
"11.3820","3.08992","0.02922","0.5000"
"11.4020","2.98996","0.02800","0.5000"
"11.4220","2.89000","0.02202","0.5000"
"11.4420","2.78993","0.02012","0.5000"
"11.4620","2.68997","0.01523","0.5000"
"11.4820","2.58989","0.01136","0.5000"
"11.5020","2.48993","0.00842","0.5000"
"11.5220","2.38997","0.00008","0.5000"
"11.5420","2.28996","-0.00905","0.5000"
"11.5620","2.19000","-0.01387","0.5000"
"11.5820","2.08998","-0.02012","0.5000"
"11.6020","1.98996","-0.02675","0.5000"
"11.6220","1.88995","-0.03253","0.5000"
"11.6420","1.78993","-0.03642","0.5000"
"11.6620","1.68991","-0.03051","0.5000"
"11.6820","1.58995","-0.03129","0.5000"
"11.7020","1.48999","-0.04012","0.5000"
"11.7220","1.38992","-0.04259","0.5000"
"11.7420","1.28996","-0.04417","0.5000"
"11.7620","1.18994","-0.04777","0.5000"
"11.7820","1.08998","-0.05139","0.5000"
"11.8020","0.99002","-0.05545","0.5000"
"11.8220","0.89001","-0.06051","0.5000"
"11.8420","0.78999","-0.06347","0.5000"
"11.8620","0.68997","-0.06416","0.5000"
"11.8820","0.58990","-0.06557","0.5000"
"11.9020","0.48994","-0.06576","0.5000"
"11.9220","0.38992","-0.06889","0.5000"
"11.9420","0.28985","-0.06725","0.5000"
"11.9620","0.18989","-0.06746","0.5000"
"11.9820","0.08993","-0.07426","0.5000"
"12.0000","0.00000","-0.07712","1.0000"
"12.0020","-0.01003","-0.07713","1.0000"
"12.0060","-0.02992","-0.07732","1.0000"
"12.0260","-0.06409","-0.01467","1.0000"
"12.0460","0.03179","0.10747","1.0000"
"12.0660","0.18026","0.07892","1.0000"
"12.0860","0.32436","-0.02519","1.0000"
"12.1060","0.45316","-0.07168","1.0000"
"12.1260","0.57080","-0.08011","1.0000"
"12.1460","0.68170","-0.06041","1.0000"
"12.1660","0.78846","-0.04409","1.0000"
"12.1860","0.89273","-0.03659","1.0000"
"12.2060","0.99541","-0.01990","1.0000"
"12.2260","1.09712","-0.02228","1.0000"
"12.2460","1.19816","-0.01923","1.0000"
"12.2660","1.29886","-0.01090","1.0000"
"12.2860","1.39933","-0.01107","1.0000"
"12.3060","1.49957","-0.00865","1.0000"
"12.3260","1.59964","-0.00051","1.0000"
"12.3460","1.69977","0.00417","1.0000"
"12.3660","1.79979","0.01541","1.0000"
"12.3860","1.89981","0.02238","1.0000"
"12.4060","1.99988","0.02299","1.0000"
"12.4260","2.09990","0.02994","1.0000"
"12.4460","2.19991","0.03271","1.0000"
"12.4660","2.29993","0.03936","1.0000"
"12.4860","2.39995","0.04839","1.0000"
"12.5060","2.49991","0.04804","1.0000"
"12.5260","2.59992","0.05838","1.0000"
"12.5460","2.69988","0.06632","1.0000"
"12.5660","2.79984","0.06750","1.0000"
